"","ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd_pledged"
"3222",1955263075,"Zuther Ensign Manga Magazine","Comics","Comics","USD",2013-04-19 14:48:03,2000,2013-03-20 13:48:03,637,"failed",22,"US",637
"3223",1994260353,"The Charger - ""We Not Me""","Documentary","Film & Video","USD",2014-09-03 09:25:44,7000,2014-08-04 09:25:44,125,"failed",3,"US",125
"3224",1072916582,"Man and Woman Show","Sculpture","Art","USD",2012-03-01 01:48:00,8000,2012-01-09 02:55:26,150,"failed",3,"US",150
"3225",42672994,"Stephen's Neat & Clean Eco-Friendly PowerWashing Initiative","Fabrication Tools","Technology","USD",2015-04-09 20:08:31,15000,2015-02-23 20:08:31,0,"failed",0,"US",0
"3226",542099015,"A trek among the blind","Webseries","Film & Video","USD",2016-02-26 17:13:48,6000,2015-12-28 17:13:48,1,"failed",1,"US",1
"3227",1087516604,"""Keep It 100"" Talk Show","Video","Journalism","USD",2016-04-23 23:23:41,20000,2016-03-24 22:23:41,1,"failed",1,"US",1
"3228",304529589,"Renewable Energy from wood waste","Technology","Technology","USD",2015-09-18 18:24:00,2e+05,2015-08-20 23:07:36,0,"failed",0,"US",0
"3229",2093251340,"Substance Abuse LP","Rock","Music","USD",2015-04-16 16:37:31,10000,2015-03-17 15:37:31,1,"failed",1,"US",1
"3230",2002615980,"Delicious Habanero Chocolates, made by Cioccolato Di Amore'!","Food","Food","USD",2012-12-02 03:10:46,3000,2012-11-02 02:10:46,116,"failed",7,"US",116
"3231",626567728,"New Bern Battle of the Bands","Product Design","Design","USD",2012-06-22 18:08:20,600,2012-05-23 18:08:20,160,"failed",3,"US",160
"3232",2088275828,"SOCIAL FIT","Apps","Technology","USD",2016-05-14 04:00:00,50000,2016-03-15 18:32:01,5,"failed",1,"US",5
"3233",773172075,"The Grim: Book One of the Blood Sparrow Chronicles","Fiction","Publishing","USD",2014-09-28 05:25:36,6000,2014-08-29 05:25:36,0,"failed",0,"US",0
"3234",1119557380,"The Charge Cycle","Design","Design","USD",2012-12-10 05:59:00,50000,2012-11-03 02:03:51,1248,"failed",15,"US",1248
"3235",129199498,"Imaginable","Fiction","Publishing","USD",2012-10-18 05:59:00,4000,2012-09-17 06:04:52,860,"failed",9,"US",860
"3236",442379910,"Better - a documentary","Documentary","Film & Video","USD",2012-09-24 15:33:53,5000,2012-08-15 15:33:53,1335,"failed",19,"US",1335
"3237",1314457945,"LIVING LEGENDS: Profiles of Influential Seniors","Nonfiction","Publishing","USD",2015-03-15 20:38:31,10000,2015-02-13 21:38:31,0,"failed",0,"US",0
"3238",1022185493,"Hobby Hand","3D Printing","Technology","USD",2016-02-12 17:47:36,30000,2015-12-29 17:47:36,7072,"failed",55,"US",7072
"3239",943932329,"Short Student Film Family-Friendly ""O.J. Scandal""","Family","Film & Video","USD",2014-11-08 07:59:00,250,2014-11-02 02:36:47,11,"failed",2,"US",11
"3240",2015264820,"Lighthouse Creations Needs New Equipment","Crafts","Crafts","USD",2015-03-28 17:51:30,600,2015-02-26 18:51:30,91,"failed",4,"US",91
"3241",1311298832,"Taste of Vietnam","Food","Food","USD",2015-02-13 06:49:11,3000,2015-01-14 06:49:11,0,"failed",0,"US",0
"3242",1300181121,"Greenland 2012: Sea to Summit - The Untrodden Icecap Route","Photography","Photography","USD",2012-03-01 06:00:00,13000,2012-02-08 23:18:55,1025,"failed",9,"US",1025
"3243",641127794,"Hey Moe! Hey Dad!","Film & Video","Film & Video","USD",2014-01-28 19:20:16,350000,2013-11-29 19:20:16,13722,"failed",173,"US",13722
"3244",437201904,"Eb & Flow ""The Great Wave"" Part 3 & 4 Studio tour","World Music","Music","USD",2015-01-25 00:02:02,4000,2014-12-23 00:02:02,200,"failed",4,"US",200
"3245",1258032681,"THE TOWER: DIY-3D CHESS SET KIT","Product Design","Design","USD",2012-10-04 23:54:16,10000,2012-09-04 23:54:16,10,"failed",1,"US",10
"3246",1970674384,"EZ CURTAIN","Product Design","Design","USD",2016-11-21 04:20:54,5000,2016-10-12 04:20:54,508,"failed",9,"US",104
"3247",754968566,"Quail Cam","Web","Technology","USD",2015-11-06 21:03:10,960,2015-10-13 21:03:10,140,"failed",5,"US",140
"3248",1639550265,"FaithTees","Fashion","Fashion","USD",2014-04-09 01:02:57,1000,2014-04-02 01:02:57,50,"failed",1,"US",50
"3249",848454767,"Handmade Jewelry by Raye Ellen","Crafts","Crafts","USD",2014-12-12 05:00:00,500,2014-11-11 19:52:13,0,"failed",0,"US",0
"3250",930005335,"Captivating EP","Country & Folk","Music","USD",2013-02-07 04:16:43,5000,2013-01-08 04:16:43,185,"failed",3,"US",185
"3251",627163797,"THE MEGA DETECTOR","Gadgets","Technology","USD",2015-05-18 19:13:00,20000,2015-04-23 00:34:01,0,"failed",0,"US",0
"3252",988546574,"RISE: A DOCUMENTARY ABOUT A MAN AND HIS MACHINE (Finishing funds)","Documentary","Film & Video","USD",2010-09-12 04:41:00,8000,2010-07-31 01:50:41,4326,"failed",72,"US",4326
"3253",2057265921,"Cassie s pops gourmet pralines","Food","Food","USD",2016-02-10 03:14:00,5000,2016-01-10 06:57:56,34,"failed",1,"US",34
"3254",502823439,"C dogs Sonoran style hotdogs","Food","Food","USD",2015-05-06 16:56:48,10000,2015-04-06 16:57:25,25,"failed",1,"US",25
"3255",544557379,"The Saints LLC","Webseries","Film & Video","USD",2015-09-28 01:02:54,5000,2015-08-29 01:02:54,10,"failed",1,"US",10
"3256",1584963861,"Making ART for kids more accessible!","Art","Art","USD",2016-01-04 01:59:35,7500,2015-12-05 01:59:35,374,"failed",7,"US",374
"3257",1509472633,"Back Into the Rabbit Hole : An Art Show","Painting","Art","USD",2012-08-31 04:41:44,5500,2012-08-01 04:41:44,50,"failed",1,"US",50
"3258",120897537,"Well of Sins: Of Chastity and Lust | Podcasts & Audiobook","Fiction","Publishing","USD",2014-02-02 19:29:47,5000,2014-01-03 19:29:47,1200,"failed",21,"US",1200
"3259",1228367544,"FlyingBirdHats: Get your bird on for your favorite team!","Product Design","Design","USD",2011-05-26 01:33:59,8500,2011-04-06 01:33:59,90,"failed",2,"US",90
"3260",767998142,"BirdieMax Performance Golf Glasses","Wearables","Technology","USD",2015-02-23 05:51:01,30000,2015-01-24 05:51:01,263,"failed",8,"US",263
"3261",1733781364,"Fashion Birds","Fashion","Fashion","USD",2013-08-29 16:30:24,720,2013-07-30 16:30:24,251,"failed",5,"US",251
"3262",1235244290,"Ruby Blossom","Photography","Photography","USD",2014-07-25 19:00:00,500,2014-07-11 22:49:34,16,"failed",2,"US",16
"3263",382165961,"SIN, The Stage Play-Spreading Awareness One City At A Time","Plays","Theater","USD",2015-05-29 18:36:34,8000,2015-04-14 18:36:34,0,"failed",0,"US",0
"3264",970688410,"Seasonal Vegetable Tasting","Events","Food","USD",2016-04-08 21:51:14,1000,2016-03-09 21:51:14,0,"failed",0,"US",0
"3265",2098704743,"Jack Madden and the Rutledge Murder Case","Shorts","Film & Video","USD",2011-12-16 22:06:18,6000,2011-10-17 22:06:18,550,"failed",9,"US",550
"3266",289905728,"No More Blues: Designer Surgical Masks","Accessories","Fashion","USD",2015-10-21 01:28:07,15000,2015-09-23 01:28:07,196.51,"failed",6,"US",196.51
"3267",203780938,"Blues for tomorrow","Music","Music","USD",2013-02-09 22:16:12,5678,2013-01-10 22:16:12,877,"failed",14,"US",877
"3268",970833404,"Boss Wave","Video Games","Games","USD",2015-03-21 21:53:51,30000,2015-02-19 22:53:51,472,"failed",18,"US",472
"3269",1780178999,"Frederic Records His Debut Album & Films Music Video!!","Hip-Hop","Music","USD",2013-09-16 19:24:55,10000,2013-08-19 19:24:55,1869,"failed",24,"US",1869
"3270",487780743,"""Think Outside the Pot""™  LobsterMadeEasy.com","Food","Food","USD",2014-11-18 13:17:12,50000,2014-10-17 13:17:12,2,"failed",1,"US",2
"3271",1037251302,"Vulcan Forge-Teaching the art of Blacksmithing.","Art","Art","USD",2014-05-01 19:47:12,2575,2014-04-01 19:47:12,126,"failed",5,"US",126
"3272",793158951,"The Future is NOW! Wireless Charging from Smart Charger USA!","Hardware","Technology","USD",2014-04-11 04:23:47,10000,2014-03-12 03:23:47,3395,"failed",67,"US",3395
"3273",1876244575,"WE ARE ALL PURPLE","World Music","Music","USD",2015-04-18 01:17:34,1000,2015-03-19 00:17:34,1,"failed",1,"US",1
"3274",2039601257,"Project Tool","Science Fiction","Film & Video","USD",2015-03-12 18:44:59,10000,2015-02-26 19:44:59,1095,"failed",27,"US",1095
"3275",1356751424,"Guardians of the Everglades - The Documentary","Documentary","Film & Video","USD",2012-11-28 21:57:00,30000,2012-10-19 18:57:58,7736,"failed",71,"US",7736
"3276",1859202878,"Bring an Ice Trike to St. Louis","Food","Food","USD",2015-07-18 03:00:00,7400,2015-06-25 04:22:43,421,"failed",7,"US",421
"3277",1873251281,"Scarecrow Samurai - top down hack 'n slash game for Android","Video Games","Games","USD",2012-12-29 05:00:00,6000,2012-11-30 19:03:54,1178.1,"failed",31,"US",1178.1
"3278",1709876342,"E-see-er: the most portable eyeglass repair kit in the world","Product Design","Design","USD",2013-12-18 03:51:06,8000,2013-11-03 02:51:06,3018,"failed",247,"US",3018
"3279",2064746004,"The Misfit Bear","Fashion","Fashion","USD",2014-05-08 17:56:04,50000,2014-03-24 16:56:04,0,"failed",0,"US",0
"3280",1232896262,"OFFICIAL.OH!NO!,ESPIONASH! 2015","Action","Film & Video","USD",2015-10-07 23:36:12,7000,2015-09-07 23:36:12,0,"failed",0,"US",0
"3281",562412619,"Unconditional: A Short Documentary","Film & Video","Film & Video","USD",2014-02-13 01:18:53,1500,2014-01-14 01:18:53,462,"failed",19,"US",462
"3282",309184574,"STIR IT UP! Mixing FOOD and FUN in a whole new way!","Food","Food","USD",2015-03-18 05:51:00,20000,2015-02-01 06:51:45,3476,"failed",21,"US",3476
"3283",907048037,"Ted Unseth & Americana Classic Transcriptions for Orchestra","Jazz","Music","USD",2014-05-07 03:40:08,10000,2014-03-08 03:40:08,321,"failed",13,"US",321
"3284",1680723414,"elago Acoustic Amplification Stand for iPhone 6","Product Design","Design","USD",2015-06-15 23:30:00,10000,2015-05-15 03:12:50,1848,"failed",15,"US",1848
"3285",1666787595,"""KINDRED SAINT"" Self Titled Debut CD   80's ROCK LIVES","Rock","Music","USD",2012-06-03 15:46:47,5000,2012-05-18 15:46:47,0,"failed",0,"US",0
"3286",1824445140,"The Little Booth","Restaurants","Food","USD",2015-07-04 06:21:43,30000,2015-06-04 06:21:43,0,"failed",0,"US",0
"3287",375432499,"More Miracle Milk in MO it's Udderly Organic","Food","Food","USD",2014-03-20 20:38:46,9075,2014-02-03 21:38:46,442,"failed",14,"US",442
"3288",1911844266,"ME83 Publishing","Fiction","Publishing","USD",2015-11-15 21:55:15,15000,2015-10-16 21:55:15,0,"failed",0,"US",0
"3289",1531273201,"Bliss: Planes and Melodies","Film & Video","Film & Video","USD",2011-10-01 17:01:53,3500,2011-09-01 17:01:53,751,"failed",11,"US",751
"3290",697132668,"Eat Naughty Fruit","Small Batch","Food","USD",2016-01-01 02:06:36,10000,2015-12-02 02:06:36,3948,"failed",87,"US",3948
"3291",1281726481,"The Merchant of Venice as Shakespeare Heard It","Plays","Theater","USD",2015-02-01 03:54:00,18000,2014-12-17 15:01:07,12521,"failed",197,"US",12521
"3292",1052644435,"4ARMS","Product Design","Design","USD",2014-09-01 05:59:00,227000,2014-08-01 13:21:00,2812,"failed",8,"US",2812
"3293",2039338446,"LAST DAY OF MAGIC...A Short Film","Narrative Film","Film & Video","USD",2016-10-15 18:29:23,200,2016-09-15 18:29:23,20,"failed",1,"US",0
"3294",1950357476,"Monica Richards Booke of Gargoyles Adult Coloring Book","Art Books","Publishing","USD",2015-12-20 05:00:00,7000,2015-11-30 18:52:03,3240,"failed",83,"US",3240
"3295",1663741826,"The Enviro Skape Film Productions","Documentary","Film & Video","USD",2016-06-06 02:37:15,2e+05,2016-05-07 02:37:15,0,"failed",0,"US",0
"3296",1507381150,"Holiday baking for youths in my community.","Small Batch","Food","USD",2014-11-16 21:16:40,1000,2014-10-17 21:16:40,11,"failed",2,"US",11
"3297",843381496,"Soul For Sale: My Journey Through The Wilderness","Poetry","Publishing","USD",2013-02-09 03:04:26,1000,2012-12-11 03:04:26,50,"failed",2,"US",50
"3298",1891015713,"Classroom Concerts featuring songs of The Beatles","Rock","Music","USD",2014-04-01 23:59:30,6500,2014-03-17 22:59:30,25,"failed",1,"US",25
"3299",58362125,"Alaska Canine Club - Eagle River, AK","Live Games","Games","USD",2015-12-22 21:17:36,45680,2015-11-22 21:17:36,2847,"failed",23,"US",2847
"3300",1747163942,"Kushy Kruisers","DIY","Crafts","USD",2016-08-30 01:44:10,1500,2016-07-31 01:44:10,6,"failed",2,"US",0
"3301",132279812,"Pompano Today - Pompano's First Lifestyle Magazine","Periodicals","Publishing","USD",2012-06-07 03:07:04,2500,2012-05-08 03:07:04,235,"failed",8,"US",235
"3302",2030869811,"To Die Again - A Novel","Fiction","Publishing","USD",2015-03-15 01:04:43,5000,2015-02-13 02:04:43,0,"failed",0,"US",0
"3303",1961755110,"Saqua Waterproof Socks","Design","Design","USD",2016-01-08 17:52:23,10000,2015-11-09 17:52:23,3510,"failed",148,"US",3510
"3304",1334192955,"""Nailed Down"" A Film Production","Film & Video","Film & Video","USD",2011-03-20 17:29:41,10000,2011-02-18 18:29:41,20,"failed",1,"US",20
"3305",124837836,"Sweetbricks Toffee Shop","Small Batch","Food","USD",2016-01-07 17:52:42,30000,2015-12-08 17:52:42,13410,"failed",161,"US",13410
"3306",1560669856,"Blacksmith school needs more room to accommodate students.","Crafts","Crafts","USD",2014-06-03 02:38:00,37000,2014-05-04 02:38:00,6100,"failed",17,"US",6100
"3307",574668483,"Help fund the Island Conference's debutEP ""Operation Meteor""","Rock","Music","USD",2013-08-30 23:14:40,5000,2013-07-31 23:14:40,35,"failed",1,"US",35
"3308",577400264,"Two Amazing Web Comedy Series: The CockBlock & Chloe the Dog","Webseries","Film & Video","USD",2010-06-28 22:41:00,7500,2010-05-14 01:54:21,0,"failed",0,"US",0
"3309",659789056,"Deadbeatz Inc 1st Studio Album (produced by Mateo Camargo)","Indie Rock","Music","USD",2011-09-14 20:50:26,10000,2011-07-16 20:50:26,725,"failed",11,"US",725
"3310",462204856,"The Royal Weeder - a lightweight, cordless weeder/tiller","Hardware","Technology","USD",2016-08-12 22:42:37,45000,2016-07-06 22:42:37,3172,"failed",28,"US",520
"3311",772302543,"Did You Really Say What I Think I Heard?","Nonfiction","Publishing","USD",2013-07-19 20:58:37,45000,2013-06-19 20:58:37,3125,"failed",21,"US",3125
"3312",1111007480,"Wine Tasting is Bullshit","Fiction","Publishing","USD",2015-01-02 23:52:29,5000,2014-11-03 23:52:29,108,"failed",7,"US",108
"3313",662887612,"Jamboree Time","Games","Games","USD",2012-06-14 23:02:14,25000,2012-05-15 23:02:14,828,"failed",44,"US",828
"3314",1810127385,"Jars of Life","Glass","Crafts","USD",2016-11-03 05:13:41,2000,2016-10-04 06:13:41,2,"failed",1,"US",0
"3315",987470632,"Poetry Isn't Dead!","Poetry","Publishing","USD",2015-02-13 21:26:56,2000,2015-01-14 21:26:56,0,"failed",0,"US",0
"3316",576177172,"The Boneyard - An Underwater Shipwreck Adventure (Pilot/Doc)","Documentary","Film & Video","USD",2012-08-07 23:35:26,110000,2012-06-23 23:35:26,3042,"failed",38,"US",3042
"3317",331540420,"Badger World Clothing & Gear","Apparel","Fashion","USD",2015-03-12 23:02:11,50000,2015-02-11 00:02:11,0,"failed",0,"US",0
"3318",1371351093,"Furry we are","Apparel","Fashion","USD",2015-03-04 23:18:23,5000,2015-02-02 23:18:23,422,"failed",10,"US",422
"3319",1122305335,"Winks by Susan","Crafts","Crafts","USD",2015-02-14 03:39:37,1500,2015-01-15 03:39:37,661,"failed",11,"US",661
"3320",910454155,"Death Valley Paint-OUT","Painting","Art","USD",2012-03-17 01:00:00,500,2012-03-13 17:50:39,150,"failed",3,"US",150
"3321",1565025060,"The Ontos Project","Film & Video","Film & Video","USD",2014-10-31 01:00:00,68000,2014-10-01 01:42:16,811,"failed",9,"US",811
"3322",191283474,"Sweet Ol Mama Stage Play","Theater","Theater","USD",2015-06-04 05:59:00,7000,2015-05-03 05:10:48,35,"failed",1,"US",35
"3323",600561908,"Chilly Bowl","Games","Games","USD",2015-01-21 19:11:51,300,2014-12-22 19:11:51,1,"failed",1,"US",1
"3324",2012395608,"A Badger Abroad: A Multi-Media Documentary Adventure","Documentary","Film & Video","USD",2013-12-07 18:51:03,8000,2013-11-06 18:51:03,175,"failed",5,"US",175
"3325",637638302,"Organic Body Karma Natural Chemical Free Shea Body Cream","Crafts","Crafts","USD",2015-09-02 17:32:56,9000,2015-08-03 17:32:56,570,"failed",5,"US",570
"3326",1257658468,"Animal Justice League, Episode II","Webseries","Film & Video","USD",2013-01-15 19:59:00,2500,2012-11-28 23:09:39,371,"failed",7,"US",371
"3327",1316909770,"WORLD EXCLUSIVE: NEW LULLABY SONGS FOR CHILDREN!!!","Classical Music","Music","USD",2013-07-28 20:48:56,20000,2013-06-28 20:48:56,10,"failed",1,"US",10
"3328",1639294904,"Safety Stroll – LED Stroller Lighting System","Technology","Technology","USD",2016-06-01 12:58:13,41000,2016-05-02 12:58:13,1811,"failed",10,"US",1811
"3329",507020829,"Where the Black Sheep Wrest      (The Novel)","Fiction","Publishing","USD",2015-12-06 06:59:00,50000,2015-11-03 05:11:15,6,"failed",2,"US",6
"3330",420966390,"Beavis and Butthead Movie with Cumberbatch and N. P. Harris","Comedy","Film & Video","USD",2015-04-11 21:11:36,2.5e+07,2015-03-12 20:11:36,6,"failed",2,"US",6
"3331",1123274885,"Vehicale-to-vehicale, Car-to-Car","Apps","Technology","USD",2015-06-18 21:51:36,50000,2015-05-19 21:51:36,0,"failed",0,"US",0
"3332",1482391293,"Bottleneck Beach","Horror","Film & Video","USD",2014-08-17 04:18:51,10000,2014-07-18 04:18:51,20,"failed",1,"US",20
"3333",760883262,"The Fell Clutch of Circumstance: A documentary about suicide","Documentary","Film & Video","USD",2013-12-08 03:07:48,10000,2013-11-08 03:07:48,90,"failed",4,"US",90
"3334",436317476,"HGv2 (Hunter-Gatherer version 2)","Apparel","Fashion","USD",2016-07-01 16:04:30,15000,2016-06-01 16:04:30,5790,"failed",34,"US",5790
"3335",631659635,"The Gun Rundown Project","Web","Journalism","USD",2014-12-05 03:57:51,10000,2014-11-05 03:57:51,10,"failed",1,"US",10
"3336",1302309994,"Flaming Disc, Squatting Lager - A Feature Film","Narrative Film","Film & Video","USD",2011-08-13 04:54:18,73000,2011-07-14 04:54:18,300,"failed",3,"US",300
"3337",156022702,"Publish ""A Trinity of Being""","Nonfiction","Publishing","USD",2014-10-07 18:38:00,5600,2014-09-05 18:11:33,0,"failed",0,"US",0
"3338",1093035237,"Timer Tags","Food","Food","USD",2014-04-21 20:50:37,10000,2014-03-31 20:50:37,15,"failed",1,"US",15
"3339",1072034601,"""ART 4 EMPTY STORE FRONTS""","Installations","Art","USD",2014-06-21 18:06:22,25000,2014-05-22 18:06:22,526.11,"failed",14,"US",526.11
"3340",664260861,"The Perfect Visitor","Fantasy","Film & Video","USD",2014-12-13 22:37:49,75000,2014-10-14 22:37:49,150,"failed",2,"US",150
"3341",1641941315,"The Science of Unity","Nonfiction","Publishing","USD",2014-11-12 21:44:01,6000,2014-10-13 21:44:01,0,"failed",0,"US",0
"3342",1820318063,"The Fast and the Fabulous webseries!","Webseries","Film & Video","USD",2014-05-04 18:20:49,150000,2014-04-09 18:20:49,2691,"failed",13,"US",2691
"3343",80939838,"HEROES4US PRESENTS - BLUR","Shorts","Film & Video","USD",2013-04-12 18:00:00,2500,2013-03-07 17:28:44,115,"failed",2,"US",115
"3344",980059334,"T&T BBQ Sauce","Small Batch","Food","USD",2016-02-23 23:17:29,4500,2016-01-24 23:17:29,350,"failed",11,"US",350
"3345",1193181756,"Wildwich Gourmet Food Truck","Food","Food","USD",2013-09-21 23:06:22,6800,2013-08-07 23:06:22,2347,"failed",25,"US",2347
"3346",1606570195,"""Crimson Vixen"", Kristen Maxfield is Back -Full-Length Album","Music","Music","USD",2012-07-26 04:22:38,5000,2012-06-26 04:22:38,50,"failed",1,"US",50
"3347",554749036,"I HAVE A BOOK DEAL","Nonfiction","Publishing","USD",2012-11-09 23:53:00,6000,2012-09-26 03:09:06,0,"failed",0,"US",0
"3348",1443782194,"The Greatest Love, a Christian novel","Fiction","Publishing","USD",2014-09-04 18:16:07,8500,2014-08-05 18:16:07,105,"failed",2,"US",105
"3349",2042334762,"Walden Recycled, A Plan To Save The Planet!","Nonfiction","Publishing","USD",2012-06-17 00:02:40,6000,2012-05-18 00:02:40,10,"failed",1,"US",10
"3350",1526588109,"GoToEat.org Cooking & Dining Social Network","Food","Food","USD",2016-04-30 16:24:00,50000,2016-03-10 12:07:28,165,"failed",4,"US",165
"3351",1704205041,"SZC: Beyond Dead","Games","Games","USD",2012-03-28 15:46:49,500,2012-02-27 15:46:49,25,"failed",1,"US",25
"3352",910642650,"Classic Park Brew","Drinks","Food","USD",2016-03-31 08:11:00,7500,2016-01-31 23:03:26,322,"failed",9,"US",322
"3353",1351313722,"Life Size Wounded Warriors Statue","Sculpture","Art","USD",2015-04-02 03:19:23,1200,2015-02-11 03:19:23,10,"failed",1,"US",10
"3354",1009203813,"Noble Beast Classics — Creating Interactive Literature","Fiction","Publishing","USD",2013-12-13 05:00:00,67000,2013-11-14 22:15:17,5166,"failed",151,"US",5166
"3355",667139925,"Viro-Verse","Software","Technology","USD",2015-08-20 01:22:02,35000,2015-07-21 01:22:02,0,"failed",0,"US",0
"3356",173337304,"Oakland Peace Portrait Project","Public Art","Art","USD",2013-08-19 04:34:48,3000,2013-07-20 04:34:48,1357.25,"failed",23,"US",1357.25
"3357",507908628,"GRÜVOLOGY, Buffalo Jazz Ambassadors to France and Belgium","Jazz","Music","USD",2012-06-14 00:42:01,6000,2012-05-15 00:42:01,1285,"failed",26,"US",1285
"3358",527847748,"WACHARiTY | Redefining Humanity.","Apps","Technology","USD",2016-09-12 19:55:57,49650,2016-08-13 19:55:57,454,"failed",18,"US",452
"3359",306169335,"""Beautiful Thing"" - A 20th Anniversary Production in Chicago","Theater","Theater","USD",2013-01-31 15:02:00,2000,2013-01-04 02:38:24,10,"failed",1,"US",10
"3360",1108165478,"Meet Pixtorals: Graphics to Turn My Creations into Yours","Graphic Design","Design","USD",2016-03-31 18:01:35,5000,2016-03-01 18:01:35,242,"failed",4,"US",242
"3361",1924349043,"Obscura (Film)","Film & Video","Film & Video","USD",2014-04-04 00:16:45,2000,2014-03-05 00:16:45,0,"failed",0,"US",0
"3362",294248573,"Clean2Clear","Web","Technology","USD",2015-11-03 01:04:00,250000,2015-10-09 19:33:08,0,"failed",0,"US",0
"3363",874631873,"Stay at Home Mom creates Say Something Tees","Childrenswear","Fashion","USD",2015-08-21 15:43:51,4000,2015-07-22 15:43:51,0,"failed",0,"US",0
"3364",1481784430,"Fine Art Painting Giclee :)","Painting","Art","USD",2015-03-01 12:40:51,2000,2015-01-30 12:40:51,99,"failed",6,"US",99
"3365",1200020458,"The Blood of Fate","Fiction","Publishing","USD",2014-08-30 16:27:05,2000,2014-07-31 16:27:05,0,"failed",0,"US",0
"3366",2004777248,"Red Chords: A Faith Logan Novel","Fiction","Publishing","USD",2012-06-10 00:59:12,7500,2012-05-11 00:59:12,150,"failed",2,"US",150
"3367",1032369882,"The Sawmill Capo","Product Design","Design","USD",2013-09-12 02:21:37,50000,2013-08-08 02:21:37,9756,"failed",143,"US",9756
"3368",2019122476,"Krumbs Cake Studio","Food","Food","USD",2012-08-02 23:20:46,5000,2012-06-03 23:20:46,311,"failed",8,"US",311
"3369",1261334498,"3D Printed Leg Covers for Wounded Warriors","Design","Design","USD",2016-02-03 08:55:23,5000,2015-12-20 08:55:23,249,"failed",17,"US",249
"3370",1518002055,"Indelible","Rock","Music","USD",2012-04-17 01:17:11,2000,2012-02-17 01:17:11,245,"failed",6,"US",245
"3371",1848573769,"NAP/SNAP the photo-dream-log","Publishing","Publishing","USD",2010-08-09 18:00:00,2500,2010-05-12 04:20:38,35,"failed",1,"US",35
"3372",1820864747,"Tuebor","Video Games","Games","USD",2016-10-15 20:14:48,48888,2016-09-15 20:14:48,1713,"failed",31,"US",65
"3373",867690586,"New South Festival of Literary Arts & Cartooning","Events","Comics","USD",2014-10-18 13:39:20,20000,2014-09-18 13:39:20,3923,"failed",101,"US",3923
"3374",1362290653,"Everlasting","Webseries","Film & Video","USD",2015-10-16 19:27:12,1e+05,2015-09-16 19:27:12,315,"failed",5,"US",315
"3375",1636884959,"Quantum Radio Jam (the EP)","Music","Music","USD",2016-10-15 05:59:00,8890,2016-09-15 04:32:19,850,"failed",12,"US",0
"3376",1517113282,"Captain Tim & The Tin Machine","Film & Video","Film & Video","USD",2012-08-18 05:12:35,7500,2012-07-19 05:12:35,460,"failed",10,"US",460
"3377",564821041,"DINO MIGHT - A reality show with a big bang","Television","Film & Video","USD",2015-07-12 00:05:59,15000,2015-06-11 00:05:59,1000,"failed",19,"US",1000
"3378",2132140336,"ECHO: How I survived basic training and lived to tell","Nonfiction","Publishing","USD",2015-12-22 14:48:00,10000,2015-12-04 22:21:59,62,"failed",3,"US",62
"3379",1176392588,"You scream, "" We don't need anymore zombie $#*t !! ""","Fashion","Fashion","USD",2013-01-03 04:45:16,4000,2012-12-04 04:45:16,165,"failed",7,"US",165
"3380",1600980167,"Electroluminescent Safety Vests","Wearables","Technology","USD",2015-06-10 01:26:49,95000,2015-04-11 01:26:49,50,"failed",1,"US",50
"3381",1314116110,"Gotta Know...You are Loved!","Nonfiction","Publishing","USD",2016-07-30 22:05:46,5000,2016-06-30 22:05:46,0,"failed",0,"US",0
"3382",1140968937,"Ireland: A Contemporary Glimpse","Art","Art","USD",2016-02-19 02:00:00,9155,2016-01-18 05:01:10,50,"failed",2,"US",50
"3383",1929683076,"HOCKEY MOMS AREN'T CRAZY (gift book)","Nonfiction","Publishing","USD",2013-10-24 00:05:06,700,2013-10-03 00:05:06,235,"failed",6,"US",235
"3384",542640041,"Photograph the moment","Photography","Photography","USD",2013-07-19 12:37:00,2000,2013-07-08 02:58:06,226,"failed",12,"US",226
"3385",1283560484,"PewDiePie game","Video Games","Games","USD",2014-09-27 21:17:16,20000,2014-07-29 21:17:16,16,"failed",3,"US",16
"3386",1766397324,"Eternus Spirare, James Martinez","Nonfiction","Publishing","USD",2015-04-10 03:58:11,6500,2015-03-11 02:58:11,0,"failed",0,"US",0
"3387",1176241394,"""The Edge"", Premium Aluminum Case for the iPad","Product Design","Design","USD",2013-04-05 01:07:08,95000,2013-03-01 01:07:08,445,"failed",6,"US",445
"3388",1954450825,"Dragonhunter","Children's Books","Publishing","USD",2012-06-02 12:59:24,1000,2012-05-03 12:59:24,75,"failed",2,"US",75
"3389",1834682731,"Just For You - Handcrafted Business","DIY","Crafts","USD",2016-06-11 00:48:13,1800,2016-05-12 00:48:13,0,"failed",0,"US",0
"3390",1249609940,"Small Things","Fiction","Publishing","USD",2012-05-25 16:32:21,5500,2012-04-25 16:32:21,2471,"failed",36,"US",2471
"3391",1129556215,"Crucial Entertainment Project! The Anticipated Album!","Hip-Hop","Music","USD",2013-11-14 02:18:10,20000,2013-10-15 02:18:10,0,"failed",0,"US",0
"3392",1367316955,"Ticket This","Shorts","Film & Video","USD",2012-01-11 07:00:00,10000,2011-12-08 07:17:31,4600.03,"failed",47,"US",4600.03
"3393",1425589894,"The Weather Rock Project","Sculpture","Art","USD",2012-07-04 22:17:40,4000,2012-06-04 22:17:40,50,"failed",2,"US",50
